"measure","location","sex","age","cause","metric","year","val","upper","lower","age_group_start","inc_base","inc_base_monthly"
"Incidence","Algeria","Female","15 to 19","Anxiety disorders","Rate",2019,1274.48293105339,1942.28476855,786.749538617,15,0.0127448293105339,0.00106832404859925
"Incidence","Algeria","Male","20 to 24","Anxiety disorders","Rate",2019,577.69502329937,1030.50344726,277.899592789,20,0.0057769502329937,0.000482691912985778
"Incidence","Algeria","Female","20 to 24","Anxiety disorders","Rate",2019,1171.76347099072,1928.06482065,579.46785036625,20,0.0117176347099072,0.000981753367662708
"Incidence","Algeria","Male","25 to 29","Anxiety disorders","Rate",2019,614.30050239274,917.2882390625,397.55430590575,25,0.0061430050239274,0.000513364092615487
"Incidence","Algeria","Female","25 to 29","Anxiety disorders","Rate",2019,1094.52485525145,1607.27853455,706.6874453625,25,0.0109452485525145,0.000916711935958547
"Incidence","Algeria","Male","30 to 34","Anxiety disorders","Rate",2019,648.91251373812,927.0409019835,433.4965204315,30,0.0064891251373812,0.000542375447771248
"Incidence","Algeria","Female","30 to 34","Anxiety disorders","Rate",2019,1019.18369258292,1443.7441035525,684.0060817155,30,0.0101918369258292,0.00085331316297832
"Incidence","Algeria","Male","35 to 39","Anxiety disorders","Rate",2019,681.92060313987,1045.4740861275,404.603568084,35,0.0068192060313987,0.000570051047600661
"Incidence","Algeria","Female","35 to 39","Anxiety disorders","Rate",2019,942.40145675828,1453.00060697,556.70907109175,35,0.0094240145675828,0.000788747239269805
"Incidence","Algeria","Male","40 to 44","Anxiety disorders","Rate",2019,676.86427616731,1063.164139815,395.3059632225,40,0.0067686427616731,0.000565811028457319
"Incidence","Algeria","Female","40 to 44","Anxiety disorders","Rate",2019,864.49084969438,1373.5087443425,473.5641045625,40,0.0086449084969438,0.000723279347459971
"Incidence","Algeria","Male","45 to 49","Anxiety disorders","Rate",2019,635.86098580142,901.4715825505,431.86741221325,45,0.0063586098580142,0.000531434732295111
"Incidence","Algeria","Female","45 to 49","Anxiety disorders","Rate",2019,787.23172028196,1147.97889032,507.3962147955,45,0.0078723172028196,0.000658405446185562
"Incidence","Algeria","Male","50 to 54","Anxiety disorders","Rate",2019,595.3533670097,805.846777305,426.73972749,50,0.005953533670097,0.000497486763019639
"Incidence","Algeria","Female","50 to 54","Anxiety disorders","Rate",2019,709.15892695078,990.8162645325,492.513740511,50,0.0070915892695078,0.000592895343450084
"Incidence","Algeria","Male","55 to 59","Anxiety disorders","Rate",2019,554.58361412694,792.773556198,358.548225045,55,0.0055458361412694,0.000463331910647291
"Incidence","Algeria","Female","55 to 59","Anxiety disorders","Rate",2019,629.85783177784,949.69563931725,395.25153624375,55,0.0062985783177784,0.00052640290553585
"Incidence","Algeria","Male","60 to 64","Anxiety disorders","Rate",2019,491.62906917878,742.30088805225,307.290297216,60,0.0049162906917878,0.000410616957461474
"Incidence","Algeria","Female","60 to 64","Anxiety disorders","Rate",2019,540.4826371126,871.26079158925,318.40332537825,60,0.005404826371126,0.000451521807359412
"Incidence","Algeria","Male","65 to 69","Anxiety disorders","Rate",2019,406.85201219929,587.171624139,278.382172819,65,0.0040685201219929,0.000339677218896939
"Incidence","Algeria","Female","65 to 69","Anxiety disorders","Rate",2019,441.72439674444,674.6980391195,287.4905575065,65,0.0044172439674444,0.000368851025637884
"Incidence","Algeria","Male","70 to 74","Anxiety disorders","Rate",2019,321.85059124539,439.5859865685,238.019707689,70,0.0032185059124539,0.000268605289368784
"Incidence","Algeria","Female","70 to 74","Anxiety disorders","Rate",2019,342.55986457775,482.57734364625,247.286964174,70,0.0034255986457775,0.000285915738538089
"Incidence","Algeria","Male","75 to 79","Anxiety disorders","Rate",2019,236.42019338137,335.160882136,163.25961638225,75,0.0023642019338137,0.000197230636804657
"Incidence","Algeria","Female","75 to 79","Anxiety disorders","Rate",2019,242.984589781,347.797990859,168.9924473955,75,0.00242984589781,0.000202713014618494
"Incidence","Algeria","Male","80 to 84","Anxiety disorders","Rate",2019,169.584004523189,272.339506386,95.465260843025,80,0.00169584004523189,0.000141429965314854
"Incidence","Algeria","Female","80 to 84","Anxiety disorders","Rate",2019,169.075442336358,276.58930770525,91.70303930045,80,0.00169075442336358,0.00014100550460272
"Incidence","Algeria","Male","85 to 89","Anxiety disorders","Rate",2019,121.559386013146,195.045731946,68.552589234375,85,0.00121559386013146,0.000101355970939965
"Incidence","Algeria","Female","85 to 89","Anxiety disorders","Rate",2019,121.170710271049,197.8713299375,65.729025914175,85,0.00121170710271049,0.00010103171372966
"Incidence","Algeria","Male","90 to 94","Anxiety disorders","Rate",2019,73.2179667923855,117.4069398455,41.3870168554125,90,0.000732179667923855,6.10354574578365e-05
"Incidence","Algeria","Female","90 to 94","Anxiety disorders","Rate",2019,73.045168592238,119.56877688325,39.72103624125,90,0.00073045168592238,6.08913623573182e-05
"Incidence","Thailand","Male","10 to 14","Self-harm","Rate",2019,29.1564959015739,50.9786250735974,15.1846719787551,10,0.000291564959015739,2.43003274373876e-05
"Incidence","Thailand","Female","10 to 14","Self-harm","Rate",2019,38.362903892144,64.6650691269068,20.5327941623268,10,0.00038362903892144,3.19747090785638e-05
"Incidence","Thailand","Male","15 to 19","Self-harm","Rate",2019,113.943202747764,151.035385685657,81.2057016258513,15,0.00113943202747764,9.50022931365258e-05
"Incidence","Thailand","Female","15 to 19","Self-harm","Rate",2019,79.9520773055116,108.798144429228,53.8957174021413,15,0.000799520773055116,6.66511587337215e-05
"Incidence","Thailand","Male","20 to 24","Self-harm","Rate",2019,149.979374990077,188.962426331357,118.771903790017,20,0.00149979374990077,0.000125068808773499
"Incidence","Thailand","Female","20 to 24","Self-harm","Rate",2019,76.6225842326691,105.959399472552,54.2925494835448,20,0.000766225842326691,6.38745885469527e-05
"Incidence","Thailand","Male","25 to 29","Self-harm","Rate",2019,137.310804696165,175.222742519971,105.344763685054,25,0.00137310804696165,0.000114497746605102
"Incidence","Thailand","Female","25 to 29","Self-harm","Rate",2019,57.3386602180708,78.4304246963656,39.416779755953,25,0.000573386602180708,4.77947787217436e-05
"Incidence","Thailand","Male","30 to 34","Self-harm","Rate",2019,125.2429258646,155.679942616925,98.6948103700146,30,0.001252429258646,0.000104429063874867
"Incidence","Thailand","Female","30 to 34","Self-harm","Rate",2019,55.6013695105397,73.3764726350586,40.2154198167244,30,0.000556013695105397,4.63462866477915e-05
"Incidence","Thailand","Male","35 to 39","Self-harm","Rate",2019,104.49967556721,133.12306100043,80.6356271315894,35,0.0010449967556721,8.7124799869609e-05
"Incidence","Thailand","Female","35 to 39","Self-harm","Rate",2019,53.1967167380901,68.2158836001468,39.2283816980576,35,0.000531967167380901,4.43414095668837e-05
"Incidence","Thailand","Male","40 to 44","Self-harm","Rate",2019,95.1234299523514,121.791652618555,72.1365043557802,40,0.000951234299523514,7.93041060949129e-05
"Incidence","Thailand","Female","40 to 44","Self-harm","Rate",2019,49.0519626406336,64.7393347246373,36.2918549561439,40,0.000490519626406336,4.0885828361259e-05
"Incidence","Thailand","Male","45 to 49","Self-harm","Rate",2019,78.2471803271836,101.42737105321,58.7452283584002,45,0.000782471803271836,6.52293803147241e-05
"Incidence","Thailand","Female","45 to 49","Self-harm","Rate",2019,46.06310638185,59.3620471276258,34.5906743423503,45,0.0004606310638185,3.83940285052509e-05
"Incidence","Thailand","Male","50 to 54","Self-harm","Rate",2019,44.3031312823523,56.9473739982134,32.9990238544734,50,0.000443031312823523,3.69267748724367e-05
"Incidence","Thailand","Female","50 to 54","Self-harm","Rate",2019,34.3536464563836,44.3183678068694,25.8529065255081,50,0.000343536464563836,2.86325473085602e-05
"Incidence","Thailand","Male","55 to 59","Self-harm","Rate",2019,34.6071961098015,44.7698969481818,26.2354291930993,55,0.000346071961098015,2.88439054914047e-05
"Incidence","Thailand","Female","55 to 59","Self-harm","Rate",2019,27.2530771909248,34.4141667018302,20.9984362993167,55,0.000272530771909248,2.27137349699813e-05
"Incidence","Thailand","Male","60 to 64","Self-harm","Rate",2019,27.6479521439725,37.7458362457236,20.4285176582987,60,0.000276479521439725,2.30428802544536e-05
"Incidence","Thailand","Female","60 to 64","Self-harm","Rate",2019,24.0837987101978,31.1689914988091,18.3429802324175,60,0.000240837987101978,2.00720479893723e-05
"Incidence","Thailand","Male","65 to 69","Self-harm","Rate",2019,25.2836291005638,33.9032254379956,18.0758005225085,65,0.000252836291005638,2.10721329368946e-05
"Incidence","Thailand","Female","65 to 69","Self-harm","Rate",2019,23.610023725544,29.5672842247616,17.9387544725575,65,0.00023610023725544,1.96771491777215e-05
"Incidence","Thailand","Male","70 to 74","Self-harm","Rate",2019,24.1371042388271,32.2506239434426,17.3919795534552,70,0.000241371042388271,2.01164790831765e-05
"Incidence","Thailand","Female","70 to 74","Self-harm","Rate",2019,19.9377650701989,25.4212601372657,15.2196781259196,70,0.000199377650701989,1.66163227030003e-05
"Incidence","Thailand","Male","75 to 79","Self-harm","Rate",2019,21.7258390110239,29.1747840396499,16.1269621884666,75,0.000217258390110239,1.8106668916662e-05
"Incidence","Thailand","Female","75 to 79","Self-harm","Rate",2019,22.5949660888421,28.7413671350386,17.6371191486424,75,0.000225949660888421,1.88310886394261e-05
"Incidence","Thailand","Male","80 to 84","Self-harm","Rate",2019,21.3072342124964,28.3945175404877,14.8524098958242,80,0.000213072342124964,1.77577627674674e-05
"Incidence","Thailand","Female","80 to 84","Self-harm","Rate",2019,31.3103856905008,39.3536314457524,24.056817874563,80,0.000313103856905008,2.60957331796874e-05
"Incidence","Thailand","Male","85 to 89","Self-harm","Rate",2019,15.0765968240336,21.1310868601869,10.2868855631291,85,0.000150765968240336,1.25646989445061e-05
"Incidence","Thailand","Female","85 to 89","Self-harm","Rate",2019,30.283122174308,37.6876393666352,23.8147172408537,85,0.00030283122174308,2.52394385114041e-05
"Incidence","Thailand","Male","90 to 94","Self-harm","Rate",2019,13.8087964319823,19.7921679802207,9.09250256225655,90,0.000138087964319823,1.15080587268501e-05
"Incidence","Thailand","Female","90 to 94","Self-harm","Rate",2019,25.6365604790711,32.4813284830226,19.9529968151957,90,0.000256365604790711,2.13663110762985e-05
"Incidence","China","Male","10 to 14","Self-harm","Rate",2019,31.3975312705486,51.0419372411774,17.4720664552883,10,0.000313975312705486,2.61683753749464e-05
"Incidence","China","Female","10 to 14","Self-harm","Rate",2019,42.6260211932879,70.8734481776253,22.591457345576,10,0.000426260211932879,3.55286260635967e-05
"Incidence","China","Male","15 to 19","Self-harm","Rate",2019,65.75914010775,93.2833488368466,42.0285922431812,15,0.0006575914010775,5.48158066534521e-05
"Incidence","China","Female","15 to 19","Self-harm","Rate",2019,95.9821779164248,135.87482585299,62.0606029021913,15,0.000959821779164248,8.002035678778e-05
"Incidence","China","Male","20 to 24","Self-harm","Rate",2019,72.4414187659954,110.195506280184,46.832823146694,20,0.000724414187659954,6.03879017776476e-05
"Incidence","China","Female","20 to 24","Self-harm","Rate",2019,108.341185474107,163.229657708894,69.3515521614949,20,0.00108341185474107,9.03291842073717e-05
"Incidence","China","Male","25 to 29","Self-harm","Rate",2019,63.183195955639,97.5249417912079,38.1404401157162,25,0.00063183195955639,5.26679171204414e-05
"Incidence","China","Female","25 to 29","Self-harm","Rate",2019,89.9660857302224,140.572581398036,54.5361813313264,25,0.000899660857302224,7.50026700774287e-05
"Incidence","China","Male","30 to 34","Self-harm","Rate",2019,54.1126424190781,84.9619714388243,33.1542939955712,30,0.000541126424190781,4.51050565640765e-05
"Incidence","China","Female","30 to 34","Self-harm","Rate",2019,77.0677156913623,120.768192900211,47.0625631078339,30,0.000770677156913622,6.42457929190821e-05
"Incidence","China","Male","35 to 39","Self-harm","Rate",2019,49.3206403646231,79.5304505806928,29.4066766512501,35,0.000493206403646231,4.11098274620825e-05
"Incidence","China","Female","35 to 39","Self-harm","Rate",2019,73.4588183135838,119.522760547547,44.2783599506773,35,0.000734588183135838,6.12363020845441e-05
"Incidence","China","Male","40 to 44","Self-harm","Rate",2019,50.2165686043212,77.2195511991332,30.4258345927692,40,0.000502165686043212,4.18567751022669e-05
"Incidence","China","Female","40 to 44","Self-harm","Rate",2019,73.5745422225859,111.453887527475,44.9415412558034,40,0.000735745422225859,6.13328037100125e-05
"Incidence","China","Male","45 to 49","Self-harm","Rate",2019,47.5492626401223,71.6910649912439,28.2956170783348,45,0.000475492626401223,3.96330236632769e-05
"Incidence","China","Female","45 to 49","Self-harm","Rate",2019,70.2630419273405,106.322549612915,41.9041290248507,45,0.000702630419273405,5.85713996048565e-05
"Incidence","China","Male","50 to 54","Self-harm","Rate",2019,32.7454897183062,51.3907109825249,19.7625131032113,50,0.000327454897183062,2.72920044201985e-05
"Incidence","China","Female","50 to 54","Self-harm","Rate",2019,59.5399463708305,91.4128922434835,36.6156276292488,50,0.000595399463708306,4.9630167078929e-05
"Incidence","China","Male","55 to 59","Self-harm","Rate",2019,31.2388631617343,46.6155127751836,19.6386778902998,55,0.000312388631617342,2.60361139803322e-05
"Incidence","China","Female","55 to 59","Self-harm","Rate",2019,61.8268337074155,92.3491430151639,39.4438284793283,55,0.000618268337074155,5.15369672380306e-05
"Incidence","China","Male","60 to 64","Self-harm","Rate",2019,30.7772577158536,47.6866752574799,17.8516129653847,60,0.000307772577158536,2.565133340382e-05
"Incidence","China","Female","60 to 64","Self-harm","Rate",2019,65.864970401618,98.2786460072695,39.1606014707634,60,0.00065864970401618,5.4904051802751e-05
"Incidence","China","Male","65 to 69","Self-harm","Rate",2019,32.2936783838786,47.2217828057837,19.7971291522257,65,0.000322936783838786,2.69153827038293e-05
"Incidence","China","Female","65 to 69","Self-harm","Rate",2019,71.8679416012581,104.040051693021,45.954190424733,65,0.000718679416012581,5.99096878316496e-05
"Incidence","China","Male","70 to 74","Self-harm","Rate",2019,31.7543043977044,48.43457295442,19.1346707685889,70,0.000317543043977044,2.6465772395734e-05
